explained_variance,epoch_idx,policy_entropy,episode_length,model_prob_std,policy_gradient_bias_correction,P09:episode_rewards,rollout_prob_std,fps,PMM:episode_rewards,advantage_norm,avg_q_selected,frames,P01:episode_rewards,policy_loss,q_loss,grad_norm,avg_q_retraced,policy_gradient_loss
-4.344447882970174,1,2.175347900390625,0,0.023197578017910322,0.0,0.0,0.023197577397028605,534,0.0,0.09344212226569652,-0.032325858746965724,7200,0.0,0.000741912749799667,0.0001288111070607556,0.011314947059224168,-0.03213723190128803,0.000741912749799667
-4.420480104287465,2,1.7675869618852933,0,0.09977135087052981,-3.8713429086082467e-11,0.0,0.09977134913206101,254,0.0,0.6293522217621406,-0.08377238932686547,14400,0.0,0.0003791820298526242,0.016148748286741465,0.4824413791048575,-0.08139313490440449,0.00037918205313568855
-5.232591342926026,3,2.1098934610684714,0,0.03693053312599659,0.0,0.0,0.03693053225676219,287,0.0,0.07032290312151114,-0.007842589971066143,21600,0.0,0.00014128758521110286,9.369883303709988e-05,0.00691189773229414,-0.00791098009988976,0.00014128758521110286
-5.082722854614258,4,2.1801069021224975,0,0.01905271060143908,0.0,0.0,0.019052710228910048,308,0.0,0.08153229591747126,-0.000325448615088438,28800,0.0,0.0001613336949958466,0.00010744617884483887,0.007794360976691375,-7.673913690571984e-06,0.0001613336949958466
-4.550014956792196,5,2.161439959208171,0,0.02882513158644239,0.0,0.0,0.028825130810340247,324,0.0,0.03860452764978011,-0.007178890546007703,36000,0.0,0.0004698697159862301,2.6425748054255867e-05,0.003300132254357367,-0.006828008025574188,0.0004698697159862301
-3.7481191794077557,6,2.1835739850997924,3323.9166666666665,0.0185216600385805,0.0,0.0,0.018521659666051467,338,0.0,0.042613166570663455,-0.0011117278210197887,43200,0.0,3.439560811481594e-05,2.30178727179009e-05,0.0030896220322135163,-0.0010486319467114906,3.439560811481594e-05
-3.460171627998352,7,2.103670386473338,3323.9166666666665,0.037166132715841134,0.0,0.0,0.037166131660342216,350,0.0,0.03330900774647792,-0.011215750500559807,50400,0.0,4.002754233927893e-05,2.6058802056165102e-05,0.004827923508046267,-0.011216075299307704,4.002754233927893e-05
-2.9500531891981763,8,1.9284769614537558,3323.9166666666665,0.07801804188638925,0.0,0.0,0.07801803722977638,357,0.0,0.027598226505021254,-0.021567567135207355,57600,0.0,0.0007127099422784037,8.458833872282411e-06,0.003552384445760926,-0.021169991736921173,0.0007127099422784037
-3.2466171264648436,9,2.183594576517741,3323.9166666666665,0.01817335868254304,0.0,0.0,0.018173358434190354,367,0.0,0.03300207753976186,-0.00028698462604855496,64800,0.0,0.00018336894402940136,1.4233835342262561e-05,0.0020622819761979484,-8.216599720374991e-05,0.00018336894402940136
-3.469530948003133,10,2.167835068702698,3323.9166666666665,0.02598527812709411,0.0,0.0,0.025985277102639277,373,0.0,0.027201224770396947,-0.0029520200992313524,72000,0.0,9.512062613528846e-05,9.979306484334909e-06,0.001918392585998254,-0.002872974805844327,9.512062613528846e-05
-2.814038997888565,11,2.1809386889139812,3323.9166666666665,0.01900658905506134,0.0,0.0,0.019006588930884995,379,0.0,0.03511812693128983,0.0017557164266084632,79200,0.0,5.9894685288478895e-06,1.46982555293107e-05,0.0021549272512992753,0.0017801587625096242,5.9894685288478895e-06
-3.565834112962087,12,2.184740416208903,3324.5416666666665,0.017651136157413323,0.0,0.0,0.01765113535026709,383,0.0,0.026144514605402947,-0.0003797605303285915,86400,0.0,-7.585921642601079e-05,9.197049848808092e-06,0.0017119053744529074,-0.0004651629940781277,-7.585921642601079e-05
-2.123015081882477,13,1.9158770243326824,3324.5416666666665,0.08027752507477999,0.0,0.0,0.08027752141157786,388,0.0,0.02631093505769968,-0.01694298457587138,93600,0.0,0.0002504973621550259,8.752872296705998e-06,0.003414425256556205,-0.01683526134196048,0.0002504973621550259
-2.9162190794944762,14,2.0874985178311665,3324.5416666666665,0.040902952663600445,0.0,0.0,0.04090295154601335,392,0.0,0.023463605965177218,-0.003759535978436664,100800,0.0,0.00021435045164253097,6.138184138156551e-06,0.002280573658683277,-0.003594889746940074,0.00021435045164253097
-2.578027693430583,15,2.185779857635498,3324.5416666666665,0.016199902910739184,0.0,0.0,0.016199902600298324,397,0.0,0.034864568151533604,0.003171189010026865,108000,0.0,-9.700601634297831e-05,1.3212390520796664e-05,0.001982233372063279,0.0031458031638370207,-9.700601634297831e-05
-3.1045735994974772,16,2.165199327468872,3324.5416666666665,0.02756016474838058,0.0,0.0,0.027560164189587035,403,0.0,0.018488773858795562,6.895330540525416e-05,115200,0.0,4.179011881812282e-05,4.45551247973223e-06,0.0011578964608945264,0.00011739629747656485,4.179011881812282e-05
-2.33018433339066,17,2.167686632076899,3324.6111111111113,0.024751613171150287,2.1610526558409524e-06,0.0,0.02504216273418731,405,0.0,0.0414076028826336,0.003059256704469185,122400,0.0,-0.00014312066369711829,2.6613038591878852e-05,0.0023963832987402628,0.0030210304991730172,-0.00014528171690017188
-1.5012800409340585,18,2.0966985955120507,3324.6111111111113,0.047452324511386555,7.443890723019965e-05,0.0,0.04661954000833461,399,0.0,0.054531880893004044,0.002457259429227195,129600,0.0,0.0001369968417430961,6.449392950354689e-05,0.003989574686222073,0.002635682073256566,6.255793582769785e-05
-0.9216970193393962,19,1.5348976607620346,3324.6111111111113,0.15299388214127804,0.00017977426456098936,0.0,0.0929286037093748,395,0.0,0.24464157754998833,0.053066405168033536,136800,0.0,-0.000911036760323276,0.001433424625160278,0.03856618072376789,0.05398620953574892,-0.0010908110252741412
-0.605369952975442,20,1.6560280811013999,3324.6111111111113,0.13717269150279068,0.00014011179796190982,0.0,0.07474733369166238,393,0.0,0.2728741863162242,0.03903652628677991,144000,0.0,-0.0002162561098876246,0.0008418561363725803,0.03365407710797388,0.040886124437564,-0.00035636792302933787
0.3885351952153539,21,1.147383295504879,3324.6111111111113,0.20138393633836318,5.469499110052632e-05,0.0,0.10068208086045666,391,0.0,0.8606125323585277,0.1860688431334815,151200,0.0,-0.002762865832286306,0.011163982978431242,0.16599841674289662,0.19423178618655557,-0.0028175608071173233
-0.322337987864459,22,1.7346486212533934,3324.6111111111113,0.11883206774934432,0.0003104343731801766,0.0,0.0795375323107268,389,0.0,0.34052840684149493,0.12521841486443788,158400,0.0,-0.0023017367357090596,0.0009982171937888223,0.029378375833877073,0.12475401401759885,-0.002612171110032484
-0.2744574609674073,23,0.9262265085404764,3324.5833333333335,0.23643596758993415,-7.935310826819764e-06,0.0,0.12081041335392996,385,0.0,0.3277770372711977,0.1184944895330365,165600,0.0,-0.0011713547444871628,0.0008566092170498809,0.01909583927929981,0.11752825576650762,-0.0011634194350961565
-0.023937393299170898,24,0.6064762220096717,3324.5833333333335,0.2666549042647793,-5.7821731143993914e-05,0.0,0.15323498806635302,385,0.0,0.26431219943592116,0.05098495099383095,172800,0.0,-0.00023573728097797344,0.0005937996203441377,0.008967272652771873,0.04983917929701478,-0.00017791554713682834
-0.18347065913692984,25,0.7280650247851608,3324.5833333333335,0.23710287185129586,5.993609911926193e-05,0.0,0.14766841437638042,383,0.0,0.9268397742668018,0.5509032283659417,180000,0.0,0.00028711152965610814,0.17088196227497857,2.5404185009771343,0.5444720211273636,0.00022717543142555818
-0.9948847880360309,26,1.4514911273626547,3324.5833333333335,0.15206661406998084,0.000161193158662896,0.0,0.11220369816200916,383,0.0,0.9080999257251936,0.22360140223607974,187200,0.0,-0.006987401301205976,0.005531001718820777,0.12000786689252027,0.21679775339030177,-0.007148594448185313
-1.1916629720798562,27,1.493251595478209,3324.5833333333335,0.1682051207359742,-2.9702906953196848e-05,0.0,0.131773336901768,382,0.0,0.4891766064594593,0.03187535687734092,194400,0.0,-0.0016964059140534443,0.0013807941231421654,0.019486076210423246,0.03012071722997698,-0.0016667030082952033
-1.5684567500958366,28,2.0307462467876065,3324.516666666667,0.06873426733252705,-0.00016435002385473577,0.0,0.09805085571650317,381,0.0,0.47628968531068744,0.03685687375747693,201600,0.0,-0.0021479939077869944,0.0014156435983673275,0.020389509013862415,0.036667865432266675,-0.0019836439132608643
0.10587915594379108,29,0.7877715518631985,3324.516666666667,0.24451614041531847,0.0001380926912626677,0.0,0.14343573872502596,379,0.0,1.1055095712501535,0.36497228826460226,208800,0.0,-0.0004778475704132114,0.014506842279004067,0.4739496619186633,0.3688702987538523,-0.0006159402600310669
0.12746337947391329,30,0.29482078220073354,3324.516666666667,0.29416520992087,-3.0045073812236286e-05,0.0,0.17467320118868163,378,0.0,1.6580965395997618,0.3165623135778995,216000,0.0,0.00029043127976098994,0.011505221323946999,0.16512576682349017,0.31230187500782663,0.0003204763402143609
0.06978750896043877,31,0.6077697007701037,3324.516666666667,0.2674237031122994,2.425486481158959e-06,0.0,0.17851562828466142,378,0.0,1.7741006492561704,0.23538527196125378,223200,0.0,-0.001589397080193839,0.010312973725781856,0.06890961547993071,0.23447385083647473,-0.001591822571596134
0.05110887905434954,32,0.625176898290918,3324.516666666667,0.25640122696432094,-9.143651597722422e-07,0.0,0.16981033517727778,377,0.0,1.890745686363902,0.38370771814566407,230400,0.0,-0.006410884320168611,0.09594809198254595,1.5974170347350947,0.3687177886073995,-0.0064099699535675155
0.424913165398003,33,0.7757529548756615,3324.516666666667,0.24648334459928925,0.0001316827894701183,0.0,0.16718215782776788,377,0.0,1.9054092301900298,0.3712187759226664,237600,0.0,-0.004893298488195424,0.017220228860438433,0.3410104127491956,0.37048227235321407,-0.005024981283333783
0.6466214343755649,34,0.32714258181199374,3324.652777777778,0.29111621224533313,-2.3905252218938337e-05,4.899999999999999,0.1771781535529428,375,0.9722222222222222,1.8475827857635165,0.48849297229614513,244800,0.0,-0.00048165252345833565,0.012643323689115941,0.25436617287718577,0.489787320702795,-0.0004577472669378584
0.43421838867522417,35,0.22911007448655682,3324.652777777778,0.29858802399938067,-0.000200567764441378,4.899999999999999,0.20040238277070105,374,0.9722222222222222,2.0492851536017325,0.4909907877137737,252000,0.0,-0.0008645752331206589,0.012767615817837872,0.1672558601150115,0.493268603987637,-0.0006640074735463906
0.16928739007051716,36,0.18367744412284018,3324.652777777778,0.302679401849965,-0.00035942861348405415,4.899999999999999,0.20324931769681528,374,0.9722222222222222,2.2171004343566096,0.3578518593075859,259200,0.0,-0.0010624551786777869,0.01743796238040889,0.15733031394431532,0.3566059054351516,-0.0007030265563791148
0.6057705086304083,37,0.4492644426830521,3324.652777777778,0.2740134594151898,-0.0010810009586176242,4.899999999999999,0.19959935027544226,373,0.9722222222222222,2.661032865766495,0.6449804800292033,266400,0.0,-0.010281548289243577,0.0437545490649987,0.557857665409331,0.6467464214848773,-0.009200547354884535
0.8663828131154416,38,0.270366742486585,3324.652777777778,0.28997600678058844,9.426466423233032e-06,4.899999999999999,0.20680267855465884,373,0.9722222222222222,3.7304322306504334,1.4779521169720427,273600,0.0,-0.003909187120837213,0.29913727759402087,5.640785311585058,1.421603694015316,-0.003918613582617371
0.9117912586861185,39,0.5056804006693087,3324.5119047619046,0.26415873308976495,0.00048725187012249274,8.700000000000003,0.20824255497682664,372,2.761904761904762,3.614372427964967,0.970951207565432,280800,0.0,0.0024725864273614923,0.03638094920188277,0.5051212106310565,0.9696091991421277,0.0019853345783514436
0.7425787175837019,40,0.5111282639426213,3324.5119047619046,0.26360823673861367,-0.00013673176544176316,8.700000000000003,0.19468099466569366,372,2.761904761904762,2.4118117109335286,0.834958195747443,288000,0.0,0.0005095061615949298,0.02460431260623471,0.4289626132915876,0.8265079756254556,0.0006462379175489465
0.5773005714917223,41,0.47529520681645876,3324.5119047619046,0.26705924153116506,-0.0003569679393649789,8.700000000000003,0.20506323272630234,371,2.761904761904762,2.917018333305589,1.991606817996719,295200,0.0,0.0011281365178546557,0.25529743006454997,4.352838868977075,1.9312155276125786,0.0014851044739262406
0.857032506144236,42,0.5490834854927812,3324.5119047619046,0.26280962734783764,-0.0001408258346715587,8.700000000000003,0.20788339737999847,371,2.761904761904762,2.852789891636561,1.0285397068943296,302400,0.0,-0.0008232946805220841,0.019733101186125715,0.2783279264534555,1.0305181053138914,-0.0006824688399502574
0.8898138933640622,43,0.6109002482216983,3324.5119047619046,0.24906015503855924,-0.0005443836342512874,8.700000000000003,0.2031328756787947,371,2.761904761904762,3.5197199846496656,1.8620199196714728,309600,0.0,0.0006899573684472309,0.02945131426039595,0.4471461385929692,1.8571647973713423,0.001234341002925306
0.9130490179620093,44,0.6057223491045823,3324.5119047619046,0.24596742807517924,-0.0006733674430550637,8.700000000000003,0.2078300206549466,370,2.761904761904762,3.6700436366928946,2.252515991869427,316800,0.0,-0.0010802383387220158,0.030549944605537883,0.4073663983962111,2.2521026030324753,-0.0004068708653236778
0.8268622991223357,45,0.6180586664090241,3324.4270833333335,0.2456522925512013,-0.001374093194148086,15.0,0.20191201635933392,369,3.8229166666666665,3.148548954890834,1.6913923498246315,324000,0.0,0.00046967191061695934,0.0286215930759682,0.5276441463241892,1.6866035212187194,0.0018437650775361598
0.7776631710063011,46,0.5229013605930665,3324.4270833333335,0.2568630464325205,-0.0003975136030425508,15.0,0.2147659108702751,369,3.8229166666666665,3.1213928213385844,1.7993161893898675,331200,0.0,0.0018497305540384073,0.02284474832490611,0.35437925306259727,1.797966191536331,0.002247244168722016
0.7918581273584141,47,0.561873813276376,3324.4270833333335,0.25276680793258405,-0.000793245795668328,15.0,0.20748182187950798,369,3.8229166666666665,2.844227940648321,1.6029079032825335,338400,0.0,-0.0015500236440827528,0.022197296297314418,0.38318236530625405,1.6022456082519854,-0.0007567778756660676
0.8850309045079552,48,0.433253505076154,3324.4270833333335,0.2684340721925881,-0.0004492838181357737,15.0,0.2146654244184945,368,3.8229166666666665,3.495165657726202,2.081704787360813,345600,0.0,0.00046180953417836147,0.029263995827662617,0.38531100213600644,2.0851580134148837,0.0009110933458850967
0.8840671287335102,49,0.6792814232893879,3324.4270833333335,0.24028933082248954,-0.0003688837014722566,15.0,0.2051232537461651,368,3.8229166666666665,3.721962731518443,1.6009523296096022,352800,0.0,-0.003837049495750329,0.032602867793424854,0.3917255181183531,1.600108698561551,-0.0034681658141648987
0.834180646543465,50,0.662569145061194,3324.65,0.2409846568545179,-0.0002748164645602795,17.10000000000001,0.2143348105594752,369,5.06,3.93649196419451,1.5991107726901297,360000,0.0,-4.176510657305764e-05,0.040743096416912206,0.40414793557377393,1.589743125367732,0.00023305134985772402
0.8406280798957776,51,0.5874391628332712,3324.65,0.24949556532104022,-0.0004933324059819461,17.10000000000001,0.2169742529535735,368,5.06,3.4856853219157173,1.6956991586830248,367200,0.0,0.0010243405062169708,0.027406578666306344,0.28894980697688705,1.6990473110800381,0.0015176729578651868
0.7339273829285115,52,0.37507749133707396,3324.65,0.27480042451726544,-0.0004263574830181844,17.10000000000001,0.22647829284507137,368,5.06,3.1523270861970056,1.5320992028114517,374400,0.0,-0.00028586637356866826,0.024334648808534625,0.33891958649988835,1.5308417893223285,0.00014049112207024852
0.8270352891087531,53,0.6256997128824392,3324.65,0.24581761915650632,-0.0010317207362508251,17.10000000000001,0.21445136431190698,368,5.06,3.2937270026074517,1.3729299670126702,381600,0.0,-0.0039251471769724345,0.02771662175163834,0.36647495473096076,1.3694945646325745,-0.002893426447461012
0.8941273958626247,54,0.501940880071904,3324.65,0.2619509129403602,-4.300293462672468e-05,17.10000000000001,0.22265518609730026,367,5.06,4.084155106525573,1.4156992307139766,388800,0.0,0.002362763894516753,0.04196573028799206,0.471648163580978,1.4098245471026305,0.0024057668293323603
0.8898282359469505,55,0.5463036855653165,3324.65,0.25678025702398916,0.0002722707918460745,17.10000000000001,0.21888774479369796,367,5.06,4.134735300663918,1.6727347909954806,396000,0.0,-0.0004220812903839117,0.03947905987279401,0.401818063569199,1.666762711136114,-0.0006943521064397554
0.862379485039957,56,0.5599417694303253,3324.62,0.25486949228932937,-1.663598552200853e-05,21.10000000000001,0.2208091042113919,367,7.03,4.254137480911754,1.8516682086506533,403200,0.0,-0.000838956435424431,0.04319648476117955,0.4269103860518421,1.8532893865685616,-0.0008223204859712583
0.7954733039336229,57,0.4933024932704274,3324.62,0.26232719540911376,-0.00036772896425249626,21.10000000000001,0.21604589949465466,366,7.03,3.519816199596281,1.6577624887779907,410400,0.0,-0.002524679899704804,0.031280895098132235,0.41506634962542094,1.6600138402994347,-0.0021569509260471065
0.8187158600347382,58,0.5775711180125832,3324.62,0.25463473515752605,0.00020187266185313235,21.10000000000001,0.21873092265375865,366,7.03,3.673026675591393,2.0307012718151167,417600,0.0,-0.0001693675207769036,0.032240072779773817,0.42353251380445317,2.0288601872407726,-0.0003712401687801707
0.8262855625672945,59,0.6875520292531323,3324.62,0.24157067657404005,-0.00015054169092662502,21.10000000000001,0.21598921639342156,366,7.03,3.5704602878655076,0.8781090256188092,424800,0.0,-0.005513666128414625,0.03221242598204987,0.48348698220816355,0.8741819991385096,-0.005363124445377743
0.9036441513801379,60,0.350506192878007,3324.62,0.27752502481615726,-0.0002561677477208654,21.10000000000001,0.2271261006694228,365,7.03,4.65767648809486,2.516220208988303,432000,0.0,-0.00044268547452890153,0.050116501188290016,0.6271711752890056,2.5141617245617365,-0.00018651773258517048
0.9207362910892283,61,0.43824046853062487,3324.54,0.26787662999793177,-0.0008012299664837086,31.10000000000001,0.2289137296144057,365,11.95,5.096323870988119,2.888591358494507,439200,0.0,0.0005739280778656607,0.08497537698301058,1.4494360547171825,2.8839611624886903,0.0013751580679804624
0.914470826411058,62,0.5250132089817808,3324.54,0.25799502534998786,-0.0005627640384221062,31.10000000000001,0.22460193713979118,364,11.95,4.087677197702347,2.202271372051466,446400,0.0,-0.001370522641532478,0.03699396843319788,0.4060305739641675,2.2035738146872745,-0.0008077585841004163
0.7375857795901085,63,0.47474718793936904,3324.54,0.2646931223100219,0.00011099451326661012,31.10000000000001,0.22655724088370643,364,11.95,3.98465228255779,1.8346837244431178,453600,0.0,0.0006441097612976849,0.03732778093281138,0.3997737414923252,1.836718232826177,0.0005331152355016028
0.9051183379231852,64,0.392194155918066,3324.54,0.2749105883496148,-0.00010094250119532839,31.10000000000001,0.23313204581614094,364,11.95,4.198986423242659,1.9055982744194897,460800,0.0,0.0010371693500328258,0.03952800583306694,0.4449740726083864,1.9071667625984072,0.0011381118160160733
